日期,代碼,名稱,大戶,淨超,區間均價,現價,乖離率,20日高,10日均,5日均量,今日高,今日量,進場價,停損價,停利1,停利2,移動停損,每張風險NT$,每張獲利NT$,風報比,突破20日高,放量1.5倍,流動性足夠,站上10均,大盤站月線,綜合判斷
20260825,2395,研華,新加坡商瑞銀,-1210,0.0,670.0,0.0%,709.0,676.4,3129824,670.0,2177277,716.09,658.8,859.31,966.72,676.4,57290,143220,2.5,❌,❌,✅,❌,✅,觀察
20260825,2395,研華,花旗環球,542,677.71,670.0,-1.14%,709.0,676.4,3129824,670.0,2177277,716.09,658.8,859.31,966.72,676.4,57290,143220,2.5,❌,❌,✅,❌,✅,觀察
20260825,2395,研華,摩根大通 (小摩總部),-618,0.0,670.0,0.0%,709.0,676.4,3129824,670.0,2177277,716.09,658.8,859.31,966.72,676.4,57290,143220,2.5,❌,❌,✅,❌,✅,觀察
20260825,2395,研華,香港上海匯豐,-57,0.0,670.0,0.0%,709.0,676.4,3129824,670.0,2177277,716.09,658.8,859.31,966.72,676.4,57290,143220,2.5,❌,❌,✅,❌,✅,觀察
20260825,2408,南亞科,新加坡商瑞銀,6720,516.26,510.0,-1.21%,553.0,508.45,70724616,510.0,66761386,558.53,513.85,670.24,754.02,508.45,44680,111710,2.5,❌,❌,✅,✅,✅,觀察
20260825,2408,南亞科,美商美林,-5048,0.0,510.0,0.0%,553.0,508.45,70724616,510.0,66761386,558.53,513.85,670.24,754.02,508.45,44680,111710,2.5,❌,❌,✅,✅,✅,觀察
20260825,2408,南亞科,花旗環球,-588,0.0,510.0,0.0%,553.0,508.45,70724616,510.0,66761386,558.53,513.85,670.24,754.02,508.45,44680,111710,2.5,❌,❌,✅,✅,✅,觀察
20260825,2408,南亞科,香港上海匯豐,156,504.4,510.0,1.11%,553.0,508.45,70724616,510.0,66761386,558.53,513.85,670.24,754.02,508.45,44680,111710,2.5,❌,❌,✅,✅,✅,觀察
20260825,2408,南亞科,美商高盛,-3761,0.0,510.0,0.0%,553.0,508.45,70724616,510.0,66761386,558.53,513.85,670.24,754.02,508.45,44680,111710,2.5,❌,❌,✅,✅,✅,觀察
20260825,2409,友達,花旗環球,-2338,0.0,25.65,0.0%,27.9,25.98,92545595,25.65,103484834,28.18,25.93,33.82,38.04,25.98,2250,5640,2.51,❌,❌,✅,❌,✅,觀察
20260825,2409,友達,美商高盛,-7625,0.0,25.65,0.0%,27.9,25.98,92545595,25.65,103484834,28.18,25.93,33.82,38.04,25.98,2250,5640,2.51,❌,❌,✅,❌,✅,觀察
20260825,2412,中華電,摩根大通 (小摩總部),1358,136.19,136.5,0.23%,142.5,136.2,5792647,137.0,4420078,143.93,132.42,172.72,194.31,136.2,11510,28790,2.5,❌,❌,✅,✅,✅,觀察
20260825,2412,中華電,香港上海匯豐,123,136.36,136.5,0.1%,142.5,136.2,5792647,137.0,4420078,143.93,132.42,172.72,194.31,136.2,11510,28790,2.5,❌,❌,✅,✅,✅,觀察
20260825,2412,中華電,美商高盛,-3288,0.0,136.5,0.0%,142.5,136.2,5792647,137.0,4420078,143.93,132.42,172.72,194.31,136.2,11510,28790,2.5,❌,❌,✅,✅,✅,觀察
20260825,2426,鼎元,新加坡商瑞銀,2839,85.54,90.8,6.15%,90.8,74.28,38424481,90.8,60771031,91.71,84.37,110.05,123.81,74.28,7340,18340,2.5,❌,✅,✅,✅,✅,觀察
20260825,2426,鼎元,美商美林,5859,85.35,90.8,6.39%,90.8,74.28,38424481,90.8,60771031,91.71,84.37,110.05,123.81,74.28,7340,18340,2.5,❌,✅,✅,✅,✅,觀察
20260825,2426,鼎元,港商麥格理,1549,78.98,90.8,14.97%,90.8,74.28,38424481,90.8,60771031,91.71,84.37,110.05,123.81,74.28,7340,18340,2.5,❌,✅,✅,✅,✅,觀察
20260825,2426,鼎元,摩根士丹利 (大摩總部),3343,89.87,90.8,1.03%,90.8,74.28,38424481,90.8,60771031,91.71,84.37,110.05,123.81,74.28,7340,18340,2.5,❌,✅,✅,✅,✅,觀察
20260825,2449,京元電子,新加坡商瑞銀,-3251,0.0,239.5,0.0%,262.0,242.45,12165375,239.5,11182127,264.62,243.45,317.54,357.24,242.45,21170,52920,2.5,❌,❌,✅,❌,✅,觀察
20260825,2449,京元電子,美商美林,3721,234.73,239.5,2.03%,262.0,242.45,12165375,239.5,11182127,264.62,243.45,317.54,357.24,242.45,21170,52920,2.5,❌,❌,✅,❌,✅,觀察
20260825,2449,京元電子,花旗環球,-1009,0.0,239.5,0.0%,262.0,242.45,12165375,239.5,11182127,264.62,243.45,317.54,357.24,242.45,21170,52920,2.5,❌,❌,✅,❌,✅,觀察
20260825,2449,京元電子,港商麥格理,-1116,0.0,239.5,0.0%,262.0,242.45,12165375,239.5,11182127,264.62,243.45,317.54,357.24,242.45,21170,52920,2.5,❌,❌,✅,❌,✅,觀察
20260825,2449,京元電子,摩根大通 (小摩總部),-1180,0.0,239.5,0.0%,262.0,242.45,12165375,239.5,11182127,264.62,243.45,317.54,357.24,242.45,21170,52920,2.5,❌,❌,✅,❌,✅,觀察
20260825,2449,京元電子,美商高盛,4548,236.47,239.5,1.28%,262.0,242.45,12165375,239.5,11182127,264.62,243.45,317.54,357.24,242.45,21170,52920,2.5,❌,❌,✅,❌,✅,觀察
20260825,2451,創見,摩根士丹利 (大摩總部),2240,308.24,299.0,-3.0%,329.5,295.2,9469026,311.0,7413149,332.8,306.18,399.36,449.28,295.2,26620,66560,2.5,❌,❌,✅,✅,✅,觀察
20260825,2454,聯發科,新加坡商瑞銀,-1373,0.0,3735.0,0.0%,4400.0,3922.0,6231230,3735.0,5122795,4444.0,4088.48,5332.8,5999.4,3922.0,355520,888800,2.5,❌,❌,✅,❌,✅,觀察
20260825,2454,聯發科,美商美林,-1733,0.0,3735.0,0.0%,4400.0,3922.0,6231230,3735.0,5122795,4444.0,4088.48,5332.8,5999.4,3922.0,355520,888800,2.5,❌,❌,✅,❌,✅,觀察
20260825,2454,聯發科,花旗環球,-478,0.0,3735.0,0.0%,4400.0,3922.0,6231230,3735.0,5122795,4444.0,4088.48,5332.8,5999.4,3922.0,355520,888800,2.5,❌,❌,✅,❌,✅,觀察
20260825,2454,聯發科,港商麥格理,-353,0.0,3735.0,0.0%,4400.0,3922.0,6231230,3735.0,5122795,4444.0,4088.48,5332.8,5999.4,3922.0,355520,888800,2.5,❌,❌,✅,❌,✅,觀察
20260825,2454,聯發科,摩根大通 (小摩總部),587,3673.77,3735.0,1.67%,4400.0,3922.0,6231230,3735.0,5122795,4444.0,4088.48,5332.8,5999.4,3922.0,355520,888800,2.5,❌,❌,✅,❌,✅,觀察
20260825,2455,全新,香港上海匯豐,130,401.75,419.5,4.42%,437.5,399.8,10501688,419.5,4266503,441.88,406.53,530.26,596.54,399.8,35350,88380,2.5,❌,❌,✅,✅,✅,觀察
20260825,2455,全新,美商高盛,2246,401.93,419.5,4.37%,437.5,399.8,10501688,419.5,4266503,441.88,406.53,530.26,596.54,399.8,35350,88380,2.5,❌,❌,✅,✅,✅,觀察
20260825,2464,盟立,新加坡商瑞銀,980,187.55,193.0,2.91%,208.0,187.0,12123850,193.0,14144871,210.08,193.27,252.1,283.61,187.0,16810,42020,2.5,❌,❌,✅,✅,✅,觀察
20260825,2474,可成,港商麥格理,-386,0.0,204.5,0.0%,209.0,204.1,2282370,204.5,3143759,211.09,194.2,253.31,284.97,204.1,16890,42220,2.5,❌,❌,✅,✅,✅,觀察
20260825,2481,強茂,新加坡商瑞銀,-1921,0.0,137.0,0.0%,152.5,138.3,22175153,137.0,7968341,154.03,141.71,184.84,207.94,138.3,12320,30810,2.5,❌,❌,✅,❌,✅,觀察
20260825,2481,強茂,港商麥格理,-934,0.0,137.0,0.0%,152.5,138.3,22175153,137.0,7968341,154.03,141.71,184.84,207.94,138.3,12320,30810,2.5,❌,❌,✅,❌,✅,觀察
20260825,2481,強茂,摩根士丹利 (大摩總部),-3230,0.0,137.0,0.0%,152.5,138.3,22175153,137.0,7968341,154.03,141.71,184.84,207.94,138.3,12320,30810,2.5,❌,❌,✅,❌,✅,觀察
20260825,2486,一詮,美商美林,-1684,0.0,258.0,0.0%,258.0,239.65,14283739,258.0,13916330,260.58,239.73,312.7,351.78,239.65,20850,52120,2.5,❌,❌,✅,✅,✅,觀察
20260825,2489,瑞軒,花旗環球,-1123,0.0,40.55,0.0%,40.55,33.67,37724068,40.55,70167721,40.96,37.68,49.15,55.3,33.67,3280,8190,2.5,❌,✅,✅,✅,✅,觀察
20260825,2492,華新科,美商美林,-6089,0.0,268.0,0.0%,322.0,285.0,27558328,268.0,11938514,325.22,299.2,390.26,439.05,285.0,26020,65040,2.5,❌,❌,✅,❌,✅,觀察
20260825,2492,華新科,港商麥格理,-925,0.0,268.0,0.0%,322.0,285.0,27558328,268.0,11938514,325.22,299.2,390.26,439.05,285.0,26020,65040,2.5,❌,❌,✅,❌,✅,觀察
20260825,2492,華新科,摩根士丹利 (大摩總部),-4555,0.0,268.0,0.0%,322.0,285.0,27558328,268.0,11938514,325.22,299.2,390.26,439.05,285.0,26020,65040,2.5,❌,❌,✅,❌,✅,觀察
20260825,2542,興富發,美商美林,6867,48.22,47.5,-1.49%,49.0,47.3,9830954,48.2,7115039,49.49,45.53,59.39,66.81,47.3,3960,9900,2.5,❌,❌,✅,✅,✅,觀察
20260825,2603,長榮,新加坡商瑞銀,3718,246.23,246.0,-0.09%,256.5,235.3,25865298,253.0,24141686,259.06,238.34,310.87,349.73,235.3,20720,51810,2.5,❌,❌,✅,✅,✅,觀察
20260825,2603,長榮,美商美林,7150,246.47,246.0,-0.19%,256.5,235.3,25865298,253.0,24141686,259.06,238.34,310.87,349.73,235.3,20720,51810,2.5,❌,❌,✅,✅,✅,觀察
20260825,2603,長榮,花旗環球,1701,244.43,246.0,0.64%,256.5,235.3,25865298,253.0,24141686,259.06,238.34,310.87,349.73,235.3,20720,51810,2.5,❌,❌,✅,✅,✅,觀察
20260825,2603,長榮,港商麥格理,1809,249.68,246.0,-1.47%,256.5,235.3,25865298,253.0,24141686,259.06,238.34,310.87,349.73,235.3,20720,51810,2.5,❌,❌,✅,✅,✅,觀察
20260825,2603,長榮,摩根大通 (小摩總部),1732,239.16,246.0,2.86%,256.5,235.3,25865298,253.0,24141686,259.06,238.34,310.87,349.73,235.3,20720,51810,2.5,❌,❌,✅,✅,✅,觀察
20260825,2603,長榮,香港上海匯豐,972,250.95,246.0,-1.97%,256.5,235.3,25865298,253.0,24141686,259.06,238.34,310.87,349.73,235.3,20720,51810,2.5,❌,❌,✅,✅,✅,觀察
20260825,2603,長榮,美商高盛,-2745,0.0,246.0,0.0%,256.5,235.3,25865298,253.0,24141686,259.06,238.34,310.87,349.73,235.3,20720,51810,2.5,❌,❌,✅,✅,✅,觀察
20260825,2603,長榮,摩根士丹利 (大摩總部),21482,247.68,246.0,-0.68%,256.5,235.3,25865298,253.0,24141686,259.06,238.34,310.87,349.73,235.3,20720,51810,2.5,❌,❌,✅,✅,✅,觀察
20260825,2606,裕民,新加坡商瑞銀,3582,76.97,78.0,1.34%,79.5,69.91,19824878,79.5,55817268,80.3,73.88,96.36,108.41,69.91,6420,16060,2.5,❌,✅,✅,✅,✅,觀察
20260825,2606,裕民,美商美林,3624,76.53,78.0,1.92%,79.5,69.91,19824878,79.5,55817268,80.3,73.88,96.36,108.41,69.91,6420,16060,2.5,❌,✅,✅,✅,✅,觀察
20260825,2606,裕民,香港上海匯豐,-257,0.0,78.0,0.0%,79.5,69.91,19824878,79.5,55817268,80.3,73.88,96.36,108.41,69.91,6420,16060,2.5,❌,✅,✅,✅,✅,觀察
20260825,2606,裕民,摩根士丹利 (大摩總部),7527,75.28,78.0,3.61%,79.5,69.91,19824878,79.5,55817268,80.3,73.88,96.36,108.41,69.91,6420,16060,2.5,❌,✅,✅,✅,✅,觀察
20260825,2609,陽明,新加坡商瑞銀,23875,61.93,63.6,2.7%,67.3,57.7,165078959,67.3,192768387,67.97,62.53,81.56,91.76,57.7,5440,13590,2.5,❌,❌,✅,✅,✅,觀察
20260825,2609,陽明,美商美林,30069,61.22,63.6,3.89%,67.3,57.7,165078959,67.3,192768387,67.97,62.53,81.56,91.76,57.7,5440,13590,2.5,❌,❌,✅,✅,✅,觀察
20260825,2609,陽明,花旗環球,4727,61.89,63.6,2.76%,67.3,57.7,165078959,67.3,192768387,67.97,62.53,81.56,91.76,57.7,5440,13590,2.5,❌,❌,✅,✅,✅,觀察
20260825,2609,陽明,港商麥格理,5738,59.24,63.6,7.36%,67.3,57.7,165078959,67.3,192768387,67.97,62.53,81.56,91.76,57.7,5440,13590,2.5,❌,❌,✅,✅,✅,觀察
20260825,2609,陽明,摩根大通 (小摩總部),4026,56.92,63.6,11.74%,67.3,57.7,165078959,67.3,192768387,67.97,62.53,81.56,91.76,57.7,5440,13590,2.5,❌,❌,✅,✅,✅,觀察
20260825,2609,陽明,香港上海匯豐,1448,64.95,63.6,-2.08%,67.3,57.7,165078959,67.3,192768387,67.97,62.53,81.56,91.76,57.7,5440,13590,2.5,❌,❌,✅,✅,✅,觀察
20260825,2609,陽明,美商高盛,32653,61.86,63.6,2.81%,67.3,57.7,165078959,67.3,192768387,67.97,62.53,81.56,91.76,57.7,5440,13590,2.5,❌,❌,✅,✅,✅,觀察
20260825,2609,陽明,摩根士丹利 (大摩總部),21692,60.34,63.6,5.4%,67.3,57.7,165078959,67.3,192768387,67.97,62.53,81.56,91.76,57.7,5440,13590,2.5,❌,❌,✅,✅,✅,觀察
20260825,2610,華航,摩根大通 (小摩總部),-4160,0.0,20.4,0.0%,22.85,20.18,24988176,20.65,27298737,23.08,21.23,27.7,31.16,20.18,1850,4620,2.5,❌,❌,✅,✅,✅,觀察
20260825,2610,華航,美商高盛,-11901,0.0,20.4,0.0%,22.85,20.18,24988176,20.65,27298737,23.08,21.23,27.7,31.16,20.18,1850,4620,2.5,❌,❌,✅,✅,✅,觀察
20260825,2610,華航,摩根士丹利 (大摩總部),14602,20.41,20.4,-0.05%,22.85,20.18,24988176,20.65,27298737,23.08,21.23,27.7,31.16,20.18,1850,4620,2.5,❌,❌,✅,✅,✅,觀察
20260825,2612,中航,摩根士丹利 (大摩總部),3357,61.41,63.8,3.89%,65.4,57.7,2998126,65.4,7217510,66.05,60.77,79.26,89.17,57.7,5280,13210,2.5,❌,✅,✅,✅,✅,觀察
20260825,2615,萬海,新加坡商瑞銀,5379,110.34,126.5,14.65%,134.5,106.53,76485119,134.5,90256245,135.84,124.97,163.01,183.38,106.53,10870,27170,2.5,❌,❌,✅,✅,✅,觀察
20260825,2615,萬海,美商美林,5507,110.74,126.5,14.23%,134.5,106.53,76485119,134.5,90256245,135.84,124.97,163.01,183.38,106.53,10870,27170,2.5,❌,❌,✅,✅,✅,觀察
20260825,2615,萬海,花旗環球,-5590,0.0,126.5,0.0%,134.5,106.53,76485119,134.5,90256245,135.84,124.97,163.01,183.38,106.53,10870,27170,2.5,❌,❌,✅,✅,✅,觀察
20260825,2615,萬海,港商麥格理,2722,112.63,126.5,12.31%,134.5,106.53,76485119,134.5,90256245,135.84,124.97,163.01,183.38,106.53,10870,27170,2.5,❌,❌,✅,✅,✅,觀察
20260825,2615,萬海,美商高盛,3178,126.11,126.5,0.31%,134.5,106.53,76485119,134.5,90256245,135.84,124.97,163.01,183.38,106.53,10870,27170,2.5,❌,❌,✅,✅,✅,觀察
20260825,2615,萬海,摩根士丹利 (大摩總部),19702,117.85,126.5,7.34%,134.5,106.53,76485119,134.5,90256245,135.84,124.97,163.01,183.38,106.53,10870,27170,2.5,❌,❌,✅,✅,✅,觀察
20260825,2618,長榮航,新加坡商瑞銀,-5417,0.0,42.2,0.0%,44.6,41.81,20082194,42.75,11391189,45.05,41.45,54.06,60.82,41.81,3600,9010,2.5,❌,❌,✅,✅,✅,觀察
20260825,2618,長榮航,花旗環球,2791,41.87,42.2,0.79%,44.6,41.81,20082194,42.75,11391189,45.05,41.45,54.06,60.82,41.81,3600,9010,2.5,❌,❌,✅,✅,✅,觀察
20260825,2618,長榮航,摩根大通 (小摩總部),-1982,0.0,42.2,0.0%,44.6,41.81,20082194,42.75,11391189,45.05,41.45,54.06,60.82,41.81,3600,9010,2.5,❌,❌,✅,✅,✅,觀察
20260825,2618,長榮航,香港上海匯豐,-474,0.0,42.2,0.0%,44.6,41.81,20082194,42.75,11391189,45.05,41.45,54.06,60.82,41.81,3600,9010,2.5,❌,❌,✅,✅,✅,觀察
20260825,2618,長榮航,美商高盛,8348,42.15,42.2,0.12%,44.6,41.81,20082194,42.75,11391189,45.05,41.45,54.06,60.82,41.81,3600,9010,2.5,❌,❌,✅,✅,✅,觀察
20260825,2618,長榮航,摩根士丹利 (大摩總部),9502,42.52,42.2,-0.75%,44.6,41.81,20082194,42.75,11391189,45.05,41.45,54.06,60.82,41.81,3600,9010,2.5,❌,❌,✅,✅,✅,觀察
20260825,2634,漢翔,新加坡商瑞銀,-3565,0.0,66.7,0.0%,76.5,68.63,48002175,69.2,20524727,77.27,71.09,92.72,104.31,68.63,6180,15450,2.5,❌,❌,✅,❌,✅,觀察
20260825,2634,漢翔,港商麥格理,-1173,0.0,66.7,0.0%,76.5,68.63,48002175,69.2,20524727,77.27,71.09,92.72,104.31,68.63,6180,15450,2.5,❌,❌,✅,❌,✅,觀察
20260825,2634,漢翔,美商高盛,-1637,0.0,66.7,0.0%,76.5,68.63,48002175,69.2,20524727,77.27,71.09,92.72,104.31,68.63,6180,15450,2.5,❌,❌,✅,❌,✅,觀察
20260825,2634,漢翔,摩根士丹利 (大摩總部),-8162,0.0,66.7,0.0%,76.5,68.63,48002175,69.2,20524727,77.27,71.09,92.72,104.31,68.63,6180,15450,2.5,❌,❌,✅,❌,✅,觀察
20260825,2637,慧洋-KY,新加坡商瑞銀,1813,97.92,95.5,-2.47%,108.0,91.57,18978939,105.0,35274417,109.08,100.35,130.9,147.26,91.57,8730,21820,2.5,❌,✅,✅,✅,✅,觀察
20260825,2637,慧洋-KY,摩根大通 (小摩總部),311,97.09,95.5,-1.64%,108.0,91.57,18978939,105.0,35274417,109.08,100.35,130.9,147.26,91.57,8730,21820,2.5,❌,✅,✅,✅,✅,觀察
20260825,2637,慧洋-KY,摩根士丹利 (大摩總部),6123,95.52,95.5,-0.02%,108.0,91.57,18978939,105.0,35274417,109.08,100.35,130.9,147.26,91.57,8730,21820,2.5,❌,✅,✅,✅,✅,觀察
20260825,2645,長榮航太,美商高盛,-1071,0.0,170.5,0.0%,200.0,180.35,2188078,174.0,2262505,202.0,185.84,242.4,272.7,180.35,16160,40400,2.5,❌,❌,✅,❌,✅,觀察
20260825,2723,美食-KY,香港上海匯豐,-277,0.0,77.7,0.0%,80.0,67.02,1195373,80.0,1315250,80.8,74.34,96.96,109.08,67.02,6460,16160,2.5,❌,❌,✅,✅,✅,觀察
20260825,2801,彰銀,花旗環球,-1568,0.0,23.75,0.0%,24.3,23.8,10627066,24.15,13160784,24.55,22.59,29.46,33.14,23.8,1960,4910,2.51,❌,❌,✅,❌,✅,觀察
20260825,2801,彰銀,香港上海匯豐,-1410,0.0,23.75,0.0%,24.3,23.8,10627066,24.15,13160784,24.55,22.59,29.46,33.14,23.8,1960,4910,2.51,❌,❌,✅,❌,✅,觀察
20260825,2834,臺企銀,摩根士丹利 (大摩總部),-29830,0.0,16.35,0.0%,17.83,16.42,23812452,16.5,26049666,18.01,16.57,21.61,24.31,16.42,1440,3600,2.5,❌,❌,✅,❌,✅,觀察
20260825,2867,三商壽,摩根大通 (小摩總部),-22806,0.0,9.7,0.0%,10.05,9.66,17965994,9.7,0,10.15,9.34,12.18,13.7,9.66,810,2030,2.51,❌,❌,✅,✅,✅,觀察
20260825,2867,三商壽,香港上海匯豐,-11849,0.0,9.7,0.0%,10.05,9.66,17965994,9.7,0,10.15,9.34,12.18,13.7,9.66,810,2030,2.51,❌,❌,✅,✅,✅,觀察
20260825,2880,華南金,香港上海匯豐,-1208,0.0,39.8,0.0%,43.29,39.48,16836311,40.5,17542430,43.72,40.22,52.46,59.02,39.48,3500,8740,2.5,❌,❌,✅,✅,✅,觀察
20260825,2880,華南金,美商高盛,-3138,0.0,39.8,0.0%,43.29,39.48,16836311,40.5,17542430,43.72,40.22,52.46,59.02,39.48,3500,8740,2.5,❌,❌,✅,✅,✅,觀察
20260825,2880,華南金,摩根士丹利 (大摩總部),10924,39.57,39.8,0.58%,43.29,39.48,16836311,40.5,17542430,43.72,40.22,52.46,59.02,39.48,3500,8740,2.5,❌,❌,✅,✅,✅,觀察
20260825,2881,富邦金,新加坡商瑞銀,8702,137.69,141.5,2.77%,142.5,130.4,25550592,142.5,46202682,143.93,132.42,172.72,194.31,130.4,11510,28790,2.5,❌,✅,✅,✅,✅,觀察
20260825,2881,富邦金,花旗環球,2002,131.71,141.5,7.43%,142.5,130.4,25550592,142.5,46202682,143.93,132.42,172.72,194.31,130.4,11510,28790,2.5,❌,✅,✅,✅,✅,觀察
20260825,2881,富邦金,港商麥格理,-1551,0.0,141.5,0.0%,142.5,130.4,25550592,142.5,46202682,143.93,132.42,172.72,194.31,130.4,11510,28790,2.5,❌,✅,✅,✅,✅,觀察
20260825,2881,富邦金,摩根大通 (小摩總部),3924,142.56,141.5,-0.74%,142.5,130.4,25550592,142.5,46202682,143.93,132.42,172.72,194.31,130.4,11510,28790,2.5,❌,✅,✅,✅,✅,觀察
20260825,2881,富邦金,香港上海匯豐,-160,0.0,141.5,0.0%,142.5,130.4,25550592,142.5,46202682,143.93,132.42,172.72,194.31,130.4,11510,28790,2.5,❌,✅,✅,✅,✅,觀察
20260825,2881,富邦金,摩根士丹利 (大摩總部),-6219,0.0,141.5,0.0%,142.5,130.4,25550592,142.5,46202682,143.93,132.42,172.72,194.31,130.4,11510,28790,2.5,❌,✅,✅,✅,✅,觀察
20260825,2882,國泰金,新加坡商瑞銀,4345,100.26,103.0,2.73%,104.0,99.64,17547892,104.0,28003195,105.04,96.64,126.05,141.8,99.64,8400,21010,2.5,❌,✅,✅,✅,✅,觀察
20260825,2882,國泰金,花旗環球,1018,100.56,103.0,2.43%,104.0,99.64,17547892,104.0,28003195,105.04,96.64,126.05,141.8,99.64,8400,21010,2.5,❌,✅,✅,✅,✅,觀察
20260825,2882,國泰金,摩根大通 (小摩總部),-1479,0.0,103.0,0.0%,104.0,99.64,17547892,104.0,28003195,105.04,96.64,126.05,141.8,99.64,8400,21010,2.5,❌,✅,✅,✅,✅,觀察
20260825,2882,國泰金,香港上海匯豐,-489,0.0,103.0,0.0%,104.0,99.64,17547892,104.0,28003195,105.04,96.64,126.05,141.8,99.64,8400,21010,2.5,❌,✅,✅,✅,✅,觀察
20260825,2882,國泰金,美商高盛,3129,98.99,103.0,4.05%,104.0,99.64,17547892,104.0,28003195,105.04,96.64,126.05,141.8,99.64,8400,21010,2.5,❌,✅,✅,✅,✅,觀察
20260825,2882,國泰金,摩根士丹利 (大摩總部),-6716,0.0,103.0,0.0%,104.0,99.64,17547892,104.0,28003195,105.04,96.64,126.05,141.8,99.64,8400,21010,2.5,❌,✅,✅,✅,✅,觀察
20260825,2883,凱基金,新加坡商瑞銀,15858,31.26,31.7,1.41%,31.95,31.18,38014756,31.7,37101969,32.27,29.69,38.72,43.56,31.18,2580,6450,2.5,❌,❌,✅,✅,✅,觀察
20260825,2883,凱基金,美商美林,10136,31.99,31.7,-0.91%,31.95,31.18,38014756,31.7,37101969,32.27,29.69,38.72,43.56,31.18,2580,6450,2.5,❌,❌,✅,✅,✅,觀察
20260825,2883,凱基金,摩根大通 (小摩總部),-1093,0.0,31.7,0.0%,31.95,31.18,38014756,31.7,37101969,32.27,29.69,38.72,43.56,31.18,2580,6450,2.5,❌,❌,✅,✅,✅,觀察
20260825,2883,凱基金,香港上海匯豐,-1151,0.0,31.7,0.0%,31.95,31.18,38014756,31.7,37101969,32.27,29.69,38.72,43.56,31.18,2580,6450,2.5,❌,❌,✅,✅,✅,觀察
20260825,2884,玉山金,新加坡商瑞銀,-19323,0.0,39.0,0.0%,39.1,37.78,42429469,39.1,34860048,39.49,36.33,47.39,53.31,37.78,3160,7900,2.5,❌,❌,✅,✅,✅,觀察
20260825,2884,玉山金,美商美林,-17565,0.0,39.0,0.0%,39.1,37.78,42429469,39.1,34860048,39.49,36.33,47.39,53.31,37.78,3160,7900,2.5,❌,❌,✅,✅,✅,觀察
20260825,2884,玉山金,港商麥格理,1797,39.1,39.0,-0.26%,39.1,37.78,42429469,39.1,34860048,39.49,36.33,47.39,53.31,37.78,3160,7900,2.5,❌,❌,✅,✅,✅,觀察
20260825,2884,玉山金,摩根大通 (小摩總部),23226,37.91,39.0,2.88%,39.1,37.78,42429469,39.1,34860048,39.49,36.33,47.39,53.31,37.78,3160,7900,2.5,❌,❌,✅,✅,✅,觀察
20260825,2884,玉山金,香港上海匯豐,9150,37.82,39.0,3.12%,39.1,37.78,42429469,39.1,34860048,39.49,36.33,47.39,53.31,37.78,3160,7900,2.5,❌,❌,✅,✅,✅,觀察
20260825,2884,玉山金,美商高盛,4569,37.75,39.0,3.31%,39.1,37.78,42429469,39.1,34860048,39.49,36.33,47.39,53.31,37.78,3160,7900,2.5,❌,❌,✅,✅,✅,觀察
20260825,2885,元大金,美商美林,-15472,0.0,62.4,0.0%,68.08,64.31,24783017,62.8,14632901,68.76,63.26,82.51,92.83,64.31,5500,13750,2.5,❌,❌,✅,❌,✅,觀察
20260825,2885,元大金,花旗環球,2743,63.45,62.4,-1.65%,68.08,64.31,24783017,62.8,14632901,68.76,63.26,82.51,92.83,64.31,5500,13750,2.5,❌,❌,✅,❌,✅,觀察
20260825,2885,元大金,港商麥格理,1248,62.59,62.4,-0.3%,68.08,64.31,24783017,62.8,14632901,68.76,63.26,82.51,92.83,64.31,5500,13750,2.5,❌,❌,✅,❌,✅,觀察
20260825,2885,元大金,摩根大通 (小摩總部),990,62.52,62.4,-0.19%,68.08,64.31,24783017,62.8,14632901,68.76,63.26,82.51,92.83,64.31,5500,13750,2.5,❌,❌,✅,❌,✅,觀察
20260825,2885,元大金,香港上海匯豐,-713,0.0,62.4,0.0%,68.08,64.31,24783017,62.8,14632901,68.76,63.26,82.51,92.83,64.31,5500,13750,2.5,❌,❌,✅,❌,✅,觀察
20260825,2885,元大金,美商高盛,3589,64.14,62.4,-2.71%,68.08,64.31,24783017,62.8,14632901,68.76,63.26,82.51,92.83,64.31,5500,13750,2.5,❌,❌,✅,❌,✅,觀察
20260825,2885,元大金,摩根士丹利 (大摩總部),-25832,0.0,62.4,0.0%,68.08,64.31,24783017,62.8,14632901,68.76,63.26,82.51,92.83,64.31,5500,13750,2.5,❌,❌,✅,❌,✅,觀察
20260825,2886,兆豐金,新加坡商瑞銀,5040,46.64,47.0,0.77%,51.77,46.79,25582635,47.15,23410011,52.29,48.11,62.75,70.59,46.79,4180,10460,2.5,❌,❌,✅,✅,✅,觀察
20260825,2886,兆豐金,美商美林,19762,46.64,47.0,0.77%,51.77,46.79,25582635,47.15,23410011,52.29,48.11,62.75,70.59,46.79,4180,10460,2.5,❌,❌,✅,✅,✅,觀察
